3,3,10,7,5,5,7,5,10,7,5,8.3333333333333,7,5,8.3333333333333,7,5,1,0,no,0027118050604
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0029118041986
3,3,10,5,10,10,5,10,7,5,10,9,5,10,9,5,10,1,0,no,0025117070092
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118041764
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010116021534
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0010116012442
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118033601
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041920
3,3,7,10,5,10,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0020116050531
3,3,5,10,5,5,10,5,10,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0755117100223
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010116074756
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118041496
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041935
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118050801
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0021116070365
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,no,0025118032891
3,3,7,5,10,7,5,10,10,5,7,8,5,9,8,5,9,1,0,no,0010116042850
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027116070962
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040431
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0010118040881
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0029117100512
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118033902
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0021118041462
3,3,10,5,7,7,5,10,7,5,10,8,5,9,8,5,9,1.04,0,no,0010118010515
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.96,0,no,0010117031824
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0021118041521
3,3,5,10,5,5,10,5,10,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0020116110404
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010116081622
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0023116090989
3,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,0.01,0,no,0021118041833
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020116075401
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040832
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,0,0,no,0021118042004
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118022102
3,3,10,5,5,5,5,7,10,5,7,8.3333333333333,5,6.3333333333333,8.3333333333333,5,6.3333333333333,1,0,no,0010118041038
3,3,10,7,7,10,7,7,7,5,7,9,6.3333333333333,7,9,6.3333333333333,7,1,0,no,0010118033566
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118041093
3,3,10,5,10,2,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,10,1,0,no,0021118041067
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,0.02,0,no,0010117030612
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021117080040
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010117010183
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117051654
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010117010531
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041851
3,2,0,0,0,10,5,10,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0021118040601
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,0.02,0,no,0010117020237
3,2,0,0,0,10,10,5,7,10,5,8.5,10,5,5.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0028116095520
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571116102971
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0755118041580
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118041659
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118020148
3,3,10,7,5,10,10,7,10,10,7,10,9,6.3333333333333,10,9,6.3333333333333,1,0,no,0010117090290
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118040847
3,3,10,5,5,10,5,5,10,7,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0027118041061
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021117040006
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0028118042008
2,3,10,10,10,5,10,7,10,10,7,8.3333333333333,10,8,8.3333333333333,10,8,1,0,no,0028117030366
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021117111832
3,2,0,0,0,2,10,5,7,10,5,4.5,10,5,3,6.6666666666667,3.3333333333333,1,0,no,0755117042886
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118041945
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0028118011217
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010116124103
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0020118060427
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.69,0,no,0025117022229
3,3,10,5,5,10,5,5,7,5,5,9,5,5,9,5,5,1,0,no,0571117090038
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0010118040565
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041540
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0021117022426
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0028117033107
3,3,10,7,7,7,7,7,7,7,7,8,7,7,8,7,7,1,0,no,0010117022624
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010117022663
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.9,0,no,0592118030660
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0755118040777
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117040778
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0,0,no,0029118050791
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041617
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117034019
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0021118041862
3,3,10,5,5,7,5,5,7,5,2,8,5,4,8,5,4,1,0,no,0010117070184
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117050478
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041212
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,0,0,out,0021118051158
3,3,0,10,5,0,10,5,0,10,5,0,10,5,0,10,5,1,0,no,0592118041868
3,3,10,10,5,10,10,5,2,7,5,7.3333333333333,9,5,7.3333333333333,9,5,1,0,no,0023118040145
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117042125
2,2,5,7,5,10,7,5,0,0,0,7.5,7,5,5,4.6666666666667,3.3333333333333,0,0,out,0021117036425
2,3,10,5,10,7,5,10,10,5,10,9,5,10,9,5,10,1,0,no,0010117042179
3,3,2,10,5,7,10,5,2,10,5,3.6666666666667,10,5,3.6666666666667,10,5,0.17,0,no,0020118033720
3,3,10,5,7,5,5,7,7,5,5,7.3333333333333,5,6.3333333333333,7.3333333333333,5,6.3333333333333,1,0,no,0010118033819
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118020957
3,3,10,5,7,7,5,10,10,5,10,9,5,9,9,5,9,1,0,no,0010117070039
3,3,7,10,5,10,7,5,7,10,5,8,9,5,8,9,5,0,0,no,0755117090264
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041739
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010117061254
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010117070223
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118040570
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118033700
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0010118040924
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041033
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010117072486
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118032014
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.87,0,no,0010118041005
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.99,0,no,0592118033176
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0021117070884
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0592117080248
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010117070610
3,3,10,5,7,10,5,10,10,5,5,10,5,7.3333333333333,10,5,7.3333333333333,0,0,no,0010117062310
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117090516
3,3,10,7,5,10,7,7,7,7,5,9,7,5.6666666666667,9,7,5.6666666666667,1,0,no,0010117071151
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118040430
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118022291
2,2,0,0,0,10,5,7,10,5,10,10,5,8.5,6.6666666666667,3.3333333333333,5.6666666666667,1,0,no,0010118050775
3,3,10,5,5,10,5,5,10,5,7,10,5,5.6666666666667,10,5,5.6666666666667,1,0,no,0010117070649
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021118010296
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,0,0,no,0029118033027
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021118050534
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118033865
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0021117120592
3,3,10,7,10,10,7,10,10,7,7,10,7,9,10,7,9,1,0,no,0010118020041
3,3,10,5,5,10,5,7,10,5,7,10,5,6.3333333333333,10,5,6.3333333333333,1,0,no,0010117072689
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118051139
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118033478
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041662
3,3,5,10,5,10,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0028117080578
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0021118041949
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010117072673
3,3,10,5,7,10,5,7,5,7,7,8.3333333333333,5.6666666666667,7,8.3333333333333,5.6666666666667,7,1,0,no,0010117071802
3,3,7,5,5,10,5,5,10,5,5,9,5,5,9,5,5,1,0,no,0010117071723
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.91,0,no,0025117071794
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010117072203
2,3,10,10,7,7,10,7,10,10,7,9,10,7,9,10,7,0.02,0,no,0010117071920
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0755117090541
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117072014
3,3,5,10,10,10,10,10,10,10,10,8.3333333333333,10,10,8.3333333333333,10,10,1,0,no,0010118041367
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041320
3,3,10,7,5,5,10,5,10,10,5,8.3333333333333,9,5,8.3333333333333,9,5,1,0,no,0020118033834
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,0,0,no,0027117072235
3,3,10,10,10,10,10,7,10,10,7,10,10,8,10,10,8,1,0,no,0010117072139
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0,0,no,0029117090586
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0755118041270
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118020690
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118041682
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0021118040717
3,3,10,10,10,10,10,7,10,10,10,10,10,9,10,10,9,1,0,no,0010118032281
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041249
2,2,10,10,10,10,10,10,0,0,0,10,10,10,6.6666666666667,6.6666666666667,6.6666666666667,0,0,out,0010118041844
3,3,10,5,5,7,7,7,10,7,7,9,6.3333333333333,6.3333333333333,9,6.3333333333333,6.3333333333333,1,0,no,0010117072772
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118040623
3,3,10,10,10,10,10,7,10,10,10,10,10,9,10,10,9,1,0,no,0010117072672
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.93,0,no,0025117120318
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041190
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118041330
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010118040515
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0020117091024
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0020117091025
3,3,10,10,10,10,10,7,10,10,7,10,10,8,10,10,8,1,0,no,0010118030841
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,0.94,0,no,0021117120566
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118033283
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.9,0,no,0025118050767
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040190
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0021118040661
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118041624
3,3,10,2,5,10,10,5,10,10,5,10,7.3333333333333,5,10,7.3333333333333,5,1,0,no,0020118033269
3,2,10,5,10,0,0,0,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,0.09,1,no,0755117082040
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118041859
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118033672
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.01,0,no,0755118041620
3,3,10,10,5,10,7,5,7,7,5,9,8,5,9,8,5,1,0,no,0020118020586
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118040215
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0755117100886
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0029118040563
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118010124
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0027118020401
3,2,10,10,10,0,0,0,10,10,10,10,10,10,6.6666666666667,6.6666666666667,6.6666666666667,1,0,no,0010117111576
3,3,7,5,5,7,5,5,10,7,7,8,5.6666666666667,5.6666666666667,8,5.6666666666667,5.6666666666667,1,1,no,0755117120510
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.97,0,no,0108888001187
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118041404
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.92,0,no,0025118040889
3,3,5,5,5,5,7,5,5,7,5,5,6.3333333333333,5,5,6.3333333333333,5,0.01,0,no,0021118041880
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0371118050660
3,3,10,7,7,10,10,7,10,7,5,10,8,6.3333333333333,10,8,6.3333333333333,1,0,no,0010118010232
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118041257
3,3,5,5,5,0,5,5,10,5,5,5,5,5,5,5,5,1,0,no,0010118041673
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118021061
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117120963
2,2,0,0,0,10,5,10,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,1,no,0010118010270
3,3,7,5,5,10,5,7,10,5,7,9,5,6.3333333333333,9,5,6.3333333333333,1,0,no,0010118041849
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118010009
3,3,7,5,10,10,5,7,10,5,7,9,5,8,9,5,8,1,0,no,0010118050840
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033528
3,3,10,7,5,10,5,5,7,10,5,9,7.3333333333333,5,9,7.3333333333333,5,1,0,no,0028117101937
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118050365
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010117120860
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118041185
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118033920
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.9,0,no,0571118040691
3,3,5,10,5,10,10,5,10,7,5,8.3333333333333,9,5,8.3333333333333,9,5,1,0,no,0025118040990
3,3,10,10,10,10,10,10,10,10,7,10,10,9,10,10,9,1,0,no,0010118041258
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,0.92,0,no,0010118033363
3,3,7,5,5,10,5,5,10,5,7,9,5,5.6666666666667,9,5,5.6666666666667,1,0,no,0010118041438
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118040247
3,3,10,10,10,10,5,7,10,7,7,10,7.3333333333333,8,10,7.3333333333333,8,1,0,no,0010118030400
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0028118031329
3,3,10,7,5,10,5,7,10,10,5,10,7.3333333333333,5.6666666666667,10,7.3333333333333,5.6666666666667,1,0,no,0010118031114
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,no,0025117121156
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0108888001197
3,3,10,10,7,10,7,7,10,10,10,10,9,8,10,9,8,0.01,0,no,0010118041982
3,3,10,7,5,10,7,5,10,5,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0028117111738
3,3,10,5,10,7,5,5,10,5,10,9,5,8.3333333333333,9,5,8.3333333333333,0.01,0,no,0010118041843
3,3,10,7,5,10,7,5,7,7,5,9,7,5,9,7,5,1,0,no,0021118050048
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,0.94,0,no,0010118030165
3,3,10,7,7,10,7,7,7,7,7,9,7,7,9,7,7,1,0,no,0010118022227
3,2,0,0,0,7,7,5,7,10,5,7,8.5,5,4.6666666666667,5.6666666666667,3.3333333333333,1,0,no,0020118060363
3,3,2,5,5,7,5,5,7,5,7,5.3333333333333,5,5.6666666666667,5.3333333333333,5,5.6666666666667,1,0,no,0010118020342
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,0.57,0,no,0010118033658
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118050582
3,3,5,7,5,10,5,5,10,5,5,8.3333333333333,5.6666666666667,5,8.3333333333333,5.6666666666667,5,1,0,no,0010118030219
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118030552
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,0.02,0,no,0010118010360
3,3,7,7,5,10,7,5,7,7,5,8,7,5,8,7,5,1,0,no,0020118020185
2,1,0,0,0,10,5,5,0,0,0,10,5,5,3.3333333333333,1.6666666666667,1.6666666666667,1,0,no,0010117121413
2,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0028118020585
3,3,10,5,10,10,5,10,7,5,10,9,5,10,9,5,10,0.92,0,no,0021118040254
3,3,10,0,5,10,10,5,10,10,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0028117121831
3,3,5,10,5,0,10,5,10,10,5,5,10,5,5,10,5,1,0,no,0571118040133
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0010118030221
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118060432
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118010579
3,3,7,7,10,2,10,7,7,7,7,5.3333333333333,8,8,5.3333333333333,8,8,1,0,no,0010118030333
3,3,7,7,5,10,10,5,7,10,5,8,9,5,8,9,5,1,0,no,0020118040549
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0021118041879
3,3,10,10,10,10,10,5,7,10,10,9,10,8.3333333333333,9,10,8.3333333333333,1,0,no,0010118041424
3,3,5,10,5,5,10,5,5,10,5,5,10,5,5,10,5,1,0,no,0027118050683
