2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010116120466
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118033049
3,3,10,5,5,10,5,5,10,5,5,0,0,0,0,0,0,10,5,5,6,3,3,no,0010114120992
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0755118032058
3,3,10,7,7,10,10,10,10,10,10,0,0,0,0,0,0,10,9,9,6,5.4,5.4,no,001011260522
3,3,10,10,5,5,10,5,5,10,5,0,0,0,0,0,0,6.6666666666667,10,5,4,6,3,no,0021118032304
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0010115070999
3,3,10,5,7,10,5,7,10,5,10,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010115020234
3,3,0,0,0,0,0,0,7,5,5,0,0,0,0,0,0,7,5,5,1.4,1,1,no,0021115032112
3,3,10,5,7,10,5,7,10,5,10,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010118022374
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0020115070598
3,3,10,7,5,10,7,5,10,7,5,0,0,0,0,0,0,10,7,5,6,4.2,3,no,0020118033071
3,2,5,7,5,0,0,0,10,5,5,0,0,0,0,0,0,7.5,6,5,3,2.4,2,no,0010115071793
3,3,10,5,7,10,5,7,10,5,10,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010118033023
3,3,10,10,5,10,10,5,2,10,5,0,0,0,0,0,0,7.3333333333333,10,5,4.4,6,3,no,0021115051168
2,1,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,drop,0755118032579
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118032448
3,3,10,10,5,10,10,5,10,10,10,0,0,0,0,0,0,10,10,6.6666666666667,6,6,4,no,0010118032511
3,3,10,5,5,10,10,5,10,10,5,0,0,0,0,0,0,10,8.3333333333333,5,6,5,3,no,0021118031499
3,3,7,5,7,10,5,7,10,5,10,0,0,0,0,0,0,9,5,8,5.4,3,4.8,no,0010118032746
3,3,2,10,10,2,10,10,2,10,10,0,0,0,0,0,0,2,10,10,1.2,6,6,no,0010118031481
3,3,7,7,5,5,10,5,10,7,5,0,0,0,0,0,0,7.3333333333333,8,5,4.4,4.8,3,no,0021118032806
3,3,10,10,7,10,7,7,10,7,7,0,0,0,0,0,0,10,8,7,6,4.8,4.2,no,0010118033270
3,3,2,5,10,2,5,10,10,5,10,0,0,0,0,0,0,4.6666666666667,5,10,2.8,3,6,no,0010118032264
3,3,10,5,7,10,5,5,7,5,5,0,0,0,0,0,0,9,5,5.6666666666667,5.4,3,3.4,no,0010118030595
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0571118033634
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118032969
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0021118060196
1,1,10,5,7,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,2,1,1.4,drop,0010118033468
3,3,10,5,5,10,7,5,10,7,5,0,0,0,0,0,0,10,6.3333333333333,5,6,3.8,3,no,0021116023948
3,3,10,10,5,7,10,5,10,10,5,0,0,0,0,0,0,9,10,5,5.4,6,3,no,0023118010877
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118021004
3,3,10,7,5,10,10,5,10,7,5,0,0,0,0,0,0,10,8,5,6,4.8,3,no,0755118020612
2,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021115101677
3,3,10,5,5,10,5,5,2,7,5,0,0,0,0,0,0,7.3333333333333,5.6666666666667,5,4.4,3.4,3,no,0371118030612
3,3,7,5,10,10,5,10,7,5,10,0,0,0,0,0,0,8,5,10,4.8,3,6,no,0010118040078
3,3,0,0,0,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,4,2,4,no,0010115120700
3,3,10,5,5,10,5,5,10,5,2,0,0,0,0,0,0,10,5,4,6,3,2.4,no,0010118032018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0531118033543
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,drop,0592117120778
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118032545
3,3,0,0,0,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,4,4,2,no,0531118033792
2,2,7,5,7,0,0,0,10,5,5,0,0,0,0,0,0,8.5,5,6,3.4,2,2.4,no,0010118032388
2,1,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,2,2,2,no,0010118033181
1,1,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,2,2,1.4,drop,0010118033763
3,3,5,5,7,10,5,10,10,5,10,0,0,0,0,0,0,8.3333333333333,5,9,5,3,5.4,no,0010118032999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0021117111819
0,1,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,10,10,5,2,2,1,no,0592118030355
3,1,0,0,0,0,0,0,10,5,7,0,0,0,0,0,0,10,5,7,2,1,1.4,no,0010116011886
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0592118031849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0027118050087
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118032232
3,3,10,5,5,10,5,10,10,5,10,0,0,0,0,0,0,10,5,8.3333333333333,6,3,5,no,0010117011155
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033082
3,3,10,7,5,10,7,5,7,7,5,0,0,0,0,0,0,9,7,5,5.4,4.2,3,no,0023118032633
3,3,5,5,7,10,5,7,10,5,7,0,0,0,0,0,0,8.3333333333333,5,7,5,3,4.2,no,0028116030978
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0027117050268
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0029116021530
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118033473
3,3,10,5,7,10,5,7,10,5,7,0,0,0,0,0,0,10,5,7,6,3,4.2,no,0021118033765
3,3,10,5,5,10,5,10,10,5,10,0,0,0,0,0,0,10,5,8.3333333333333,6,3,5,no,0021118032977
3,3,10,5,7,10,5,7,10,5,7,0,0,0,0,0,0,10,5,7,6,3,4.2,no,0010118022387
3,3,10,5,7,10,5,7,10,5,10,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010118032549
3,3,10,10,10,10,10,10,10,10,7,0,0,0,0,0,0,10,10,9,6,6,5.4,no,0010118031862
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0027118032881
3,3,10,5,7,10,5,5,10,5,7,0,0,0,0,0,0,10,5,6.3333333333333,6,3,3.8,no,0010118033223
3,3,10,5,5,10,5,5,10,5,5,0,0,0,0,0,0,10,5,5,6,3,3,no,0755117031300
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0025118032891
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118031368
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0592118030728
3,3,10,7,5,10,10,5,10,10,5,0,0,0,0,0,0,10,9,5,6,5.4,3,no,0025118031130
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0029118050269
3,3,10,5,5,10,5,5,10,5,5,0,0,0,0,0,0,10,5,5,6,3,3,no,0571118010415
3,3,10,7,5,10,10,5,10,10,5,0,0,0,0,0,0,10,9,5,6,5.4,3,no,0027118033379
3,3,10,10,7,10,10,7,10,7,7,0,0,0,0,0,0,10,9,7,6,5.4,4.2,no,0010116100685
3,3,2,10,5,2,10,5,2,10,5,0,0,0,0,0,0,2,10,5,1.2,6,3,no,0021118033734
3,3,7,10,5,7,10,5,7,10,5,0,0,0,0,0,0,7,10,5,4.2,6,3,no,0755118020127
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118031480
3,3,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,6,6,6,no,0010118032370
3,3,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,6,6,6,no,0592116110401
2,1,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,drop,0021118050146
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028117032119
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118033387
3,3,10,10,5,5,10,5,10,10,5,0,0,0,0,0,0,8.3333333333333,10,5,5,6,3,no,0020118031785
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033666
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0571116101308
3,3,10,5,10,10,5,7,10,5,7,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010118033491
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0020118040624
2,3,10,10,5,10,7,5,10,7,5,0,0,0,0,0,0,10,8,5,6,4.8,3,no,0755116075981
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118033328
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0010118033152
3,3,10,10,5,10,5,5,10,5,5,0,0,0,0,0,0,10,6.6666666666667,5,6,4,3,no,0021116110976
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118033692
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0571118032575
3,3,10,7,5,10,7,5,10,7,5,0,0,0,0,0,0,10,7,5,6,4.2,3,no,0023118032607
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118030540
3,3,10,5,7,10,5,7,10,5,7,0,0,0,0,0,0,10,5,7,6,3,4.2,no,0010118033502
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0371118031685
2,2,10,7,5,10,5,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,drop,0021117010496
3,3,7,5,7,10,5,10,10,5,10,0,0,0,0,0,0,9,5,9,5.4,3,5.4,no,0021118030246
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118032709
3,3,10,10,5,5,10,5,5,10,5,0,0,0,0,0,0,6.6666666666667,10,5,4,6,3,no,0028118033046
3,3,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,6,6,6,no,0010116101729
3,3,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,6,6,6,no,0010118033565
3,3,10,5,5,10,5,7,10,5,7,0,0,0,0,0,0,10,5,6.3333333333333,6,3,3.8,no,0010118031736
3,3,10,5,5,10,5,7,10,5,5,0,0,0,0,0,0,10,5,5.6666666666667,6,3,3.4,no,0010118030104
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0025118031850
2,2,7,7,5,10,7,5,0,0,0,0,0,0,0,0,0,8.5,7,5,3.4,2.8,2,no,0755117120789
3,3,10,5,7,10,5,7,10,5,10,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0021118021146
3,2,5,10,10,10,10,10,0,0,0,0,0,0,0,0,0,7.5,10,10,3,4,4,no,0028117060716
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0755116122527
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0010116113788
2,3,10,5,7,10,5,7,10,5,7,0,0,0,0,0,0,10,5,7,6,3,4.2,no,0010118032016
3,3,10,10,5,10,7,5,10,10,10,0,0,0,0,0,0,10,9,6.6666666666667,6,5.4,4,no,0371118050696
3,2,10,5,5,10,10,5,0,0,0,0,0,0,0,0,0,10,7.5,5,4,3,2,no,0023118031827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0025118031767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118030916
3,3,10,7,5,10,10,5,10,7,5,0,0,0,0,0,0,10,8,5,6,4.8,3,no,0571116121860
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021117110242
3,3,10,10,5,10,10,5,10,5,5,0,0,0,0,0,0,10,8.3333333333333,5,6,5,3,no,0755118031998
3,3,7,10,5,10,10,5,7,10,5,0,0,0,0,0,0,8,10,5,4.8,6,3,no,0755117030839
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0021118030725
1,1,10,5,7,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,2,1,1.4,drop,0010116124080
3,3,10,7,5,10,7,5,10,7,5,0,0,0,0,0,0,10,7,5,6,4.2,3,no,0755118031097
3,3,10,10,10,5,10,5,5,7,7,0,0,0,0,0,0,6.6666666666667,9,7.3333333333333,4,5.4,4.4,no,0010118030310
3,3,10,5,7,10,5,10,10,5,10,0,0,0,0,0,0,10,5,9,6,3,5.4,no,0021118031465
3,3,10,10,5,5,10,5,0,10,5,0,0,0,0,0,0,5,10,5,3,6,3,no,0531118031929
3,3,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,6,6,6,no,0010118032515
3,3,10,10,5,10,10,5,5,10,5,0,0,0,0,0,0,8.3333333333333,10,5,5,6,3,no,0010118021318
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0025118022322
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0010118033113
3,3,10,7,5,10,5,5,10,5,5,0,0,0,0,0,0,10,5.6666666666667,5,6,3.4,3,no,0021117061106
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0029118032064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0025118031399
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0025118032251
3,3,10,7,5,0,10,5,0,10,5,0,0,0,0,0,0,3.3333333333333,9,5,2,5.4,3,no,0027118030433
3,3,10,5,7,10,5,7,10,5,10,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010118032922
3,3,10,5,7,7,5,7,10,5,7,0,0,0,0,0,0,9,5,7,5.4,3,4.2,no,0021118031866
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0021117100443
3,2,10,5,5,7,7,5,0,0,0,0,0,0,0,0,0,8.5,6,5,3.4,2.4,2,no,0023118031963
2,3,7,5,5,10,5,7,10,5,7,0,0,0,0,0,0,9,5,6.3333333333333,5.4,3,3.8,no,0010117023514
3,3,5,10,5,10,10,5,10,10,5,0,0,0,0,0,0,8.3333333333333,10,5,5,6,3,no,0571118030043
3,3,10,5,10,10,5,7,7,5,7,0,0,0,0,0,0,9,5,8,5.4,3,4.8,no,0010118030593
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118030883
3,3,10,5,10,10,5,7,10,5,7,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010118031636
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0025118030812
3,3,10,5,5,10,7,5,10,10,5,0,0,0,0,0,0,10,7.3333333333333,5,6,4.4,3,no,0025118031344
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0029118030811
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0028118020970
3,3,10,7,5,10,10,5,10,10,5,0,0,0,0,0,0,10,9,5,6,5.4,3,no,0755117050564
3,3,5,7,5,10,10,5,10,10,5,0,0,0,0,0,0,8.3333333333333,9,5,5,5.4,3,no,0020118032479
3,3,2,10,10,10,10,10,10,10,10,0,0,0,0,0,0,7.3333333333333,10,10,4.4,6,6,no,0010118030740
0,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,1.4,1,1,no,0021118033542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021117111168
3,3,10,7,10,10,10,10,10,10,5,0,0,0,0,0,0,10,9,8.3333333333333,6,5.4,5,no,0010117034606
3,3,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,6,6,6,no,0010118031377
3,3,10,5,7,10,5,7,10,5,7,0,0,0,0,0,0,10,5,7,6,3,4.2,no,0010118033749
3,3,10,5,7,10,5,10,10,5,7,0,0,0,0,0,0,10,5,8,6,3,4.8,no,0010118030718
3,3,10,10,5,5,7,5,5,10,5,0,0,0,0,0,0,6.6666666666667,9,5,4,5.4,3,no,0021118030507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0027118040812
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0571118033441
3,3,10,5,7,10,10,10,10,10,10,0,0,0,0,0,0,10,8.3333333333333,9,6,5,5.4,no,0010118030827
3,3,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,6,6,6,no,0010118033001
3,3,2,10,10,10,10,10,10,7,7,0,0,0,0,0,0,7.3333333333333,9,9,4.4,5.4,5.4,no,0010118033419
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0010118030270
3,3,10,5,5,10,5,5,10,10,5,0,0,0,0,0,0,10,6.6666666666667,5,6,4,3,no,0755117080330
3,3,10,5,5,5,5,5,10,5,7,0,0,0,0,0,0,8.3333333333333,5,5.6666666666667,5,3,3.4,no,0010118031667
3,2,10,7,5,0,0,0,2,10,5,0,0,0,0,0,0,6,8.5,5,2.4,3.4,2,no,0028118033540
3,3,10,7,5,10,10,5,10,7,5,0,0,0,0,0,0,10,8,5,6,4.8,3,no,0531118022366
3,3,7,10,5,10,10,5,10,10,5,0,0,0,0,0,0,9,10,5,5.4,6,3,no,0021118031985
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0021118021751
3,3,7,10,7,2,7,5,10,10,7,0,0,0,0,0,0,6.3333333333333,9,6.3333333333333,3.8,5.4,3.8,no,0010118032382
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0010117037122
3,2,0,0,0,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,2,1,1.4,drop,0010117080252
3,3,10,10,5,5,10,5,10,10,5,0,0,0,0,0,0,8.3333333333333,10,5,5,6,3,no,0020118032273
3,3,10,7,7,10,10,10,10,10,10,0,0,0,0,0,0,10,9,9,6,5.4,5.4,no,0010118033144
3,2,10,10,5,0,0,0,10,10,5,0,0,0,0,0,0,10,10,5,4,4,2,no,0029118031713
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0021118040286
3,2,7,5,7,0,0,0,10,5,7,0,0,0,0,0,0,8.5,5,7,3.4,2,2.8,no,0010118031898
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118031213
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0027117080063
3,3,0,0,0,0,0,0,10,5,10,0,0,0,0,0,0,10,5,10,2,1,2,no,0021118033844
3,3,10,10,7,10,10,7,10,10,10,0,0,0,0,0,0,10,10,8,6,6,4.8,no,0010118032981
3,3,10,10,10,10,10,7,10,10,10,0,0,0,0,0,0,10,10,9,6,6,5.4,no,0010118032771
3,3,10,10,5,10,10,5,0,5,5,0,0,0,0,0,0,6.6666666666667,8.3333333333333,5,4,5,3,no,0021118031733
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118032687
3,3,7,10,5,7,10,5,7,10,5,0,0,0,0,0,0,7,10,5,4.2,6,3,no,0531118032500
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0755117100042
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118040298
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118031915
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0020117090190
3,3,10,5,7,10,5,5,10,5,10,0,0,0,0,0,0,10,5,7.3333333333333,6,3,4.4,no,0010117091007
3,3,10,10,5,10,10,5,5,10,5,0,0,0,0,0,0,8.3333333333333,10,5,5,6,3,no,0592118031864
3,3,7,10,5,7,10,5,10,10,5,0,0,0,0,0,0,8,10,5,4.8,6,3,no,0029118033274
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118040280
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028117111159
3,3,10,5,5,10,7,5,10,7,5,0,0,0,0,0,0,10,6.3333333333333,5,6,3.8,3,no,0592117080247
3,3,0,0,0,10,10,7,7,7,7,0,0,0,0,0,0,8.5,8.5,7,3.4,3.4,2.8,no,0010117052048
3,3,10,7,5,10,10,5,10,10,5,0,0,0,0,0,0,10,9,5,6,5.4,3,no,0027117061304
3,3,10,10,7,10,10,10,7,7,7,0,0,0,0,0,0,9,9,8,5.4,5.4,4.8,no,0010118030435
3,3,10,5,10,10,5,10,10,5,5,0,0,0,0,0,0,10,5,8.3333333333333,6,3,5,no,0021118033051
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0010117071641
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0020118032688
3,3,10,5,7,10,5,10,10,5,10,0,0,0,0,0,0,10,5,9,6,3,5.4,no,0010118033166
3,3,7,5,2,10,5,5,10,5,5,0,0,0,0,0,0,9,5,4,5.4,3,2.4,no,0531118020203
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021117110023
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021117100019
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0592118031759
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118033605
3,3,10,10,7,7,10,5,7,10,7,0,0,0,0,0,0,8,10,6.3333333333333,4.8,6,3.8,no,0010118033054
3,3,7,10,5,7,10,5,7,10,5,0,0,0,0,0,0,7,10,5,4.2,6,3,no,0021118033013
3,3,10,10,5,10,10,5,7,10,5,0,0,0,0,0,0,9,10,5,5.4,6,3,no,0028118032329
3,3,10,10,10,10,7,7,10,7,7,0,0,0,0,0,0,10,8,8,6,4.8,4.8,no,0010118032964
3,3,10,5,10,10,5,7,10,5,10,0,0,0,0,0,0,10,5,9,6,3,5.4,no,0010118032454
2,3,7,5,7,7,5,7,10,5,7,0,0,0,0,0,0,8,5,7,4.8,3,4.2,no,0010118031363
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0025118033522
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0028118033169
3,3,10,5,7,10,5,7,10,5,7,0,0,0,0,0,0,10,5,7,6,3,4.2,no,0029118031874
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0571118030236
3,3,10,5,10,10,5,5,10,5,7,0,0,0,0,0,0,10,5,7.3333333333333,6,3,4.4,no,0010118033537
3,3,10,5,7,7,5,7,10,5,10,0,0,0,0,0,0,9,5,8,5.4,3,4.8,no,0010118030030
3,3,10,10,10,10,10,10,10,10,7,0,0,0,0,0,0,10,10,9,6,6,5.4,no,0010118021640
3,3,10,7,10,10,7,10,10,7,7,0,0,0,0,0,0,10,7,9,6,4.2,5.4,no,0010118033294
3,3,10,10,5,10,10,5,10,10,5,0,0,0,0,0,0,10,10,5,6,6,3,no,0021118030700
2,3,5,5,5,10,5,5,10,5,5,0,0,0,0,0,0,8.3333333333333,5,5,5,3,3,no,0755118033251
3,3,10,5,10,10,5,10,10,5,10,0,0,0,0,0,0,10,5,10,6,3,6,no,0010118030059
